pantone_name,fixed_id,corel_palette_version,process,cmyk_c_percent,cmyk_m_percent,cmyk_y_percent,cmyk_k_percent,cmyk_corel_raw,lab_corel_raw,srgb_r_0_255,srgb_g_0_255,srgb_b_0_255,hex_from_corel_srgb,srgb_corel_raw,adobe_rgb_corel_raw,source_xml,source_file_timestamp
PANTONE 435 CP,1280,1700,true,21.0,24.0,14.0,0.0,"0.21,0.24,0.14,0.0","0.7411,0.521960784313726,0.512549019607843",191,180,177,#BFB4B1,"0.749019607843137,0.705882352941177,0.694117647058824","0.733333333333333,0.698039215686274,0.690196078431373",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 436 CP,1281,1700,true,30.0,33.0,22.0,4.0,"0.3,0.33,0.22,0.04","0.6512,0.527333333333333,0.513529411764706",169,155,152,#A99B98,"0.662745098039216,0.607843137254902,0.596078431372549","0.643137254901961,0.6,0.592156862745098",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 437 CP,1282,1700,true,44.0,51.0,39.0,24.0,"0.44,0.51,0.39,0.24","0.4699,0.534705882352941,0.517960784313725",125,107,104,#7D6B68,"0.490196078431373,0.419607843137255,0.407843137254902","0.466666666666667,0.419607843137255,0.407843137254902",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 438 CP,1283,1700,true,52.0,62.0,51.0,47.0,"0.52,0.62,0.51,0.47","0.3484,0.533254901960784,0.517882352941176",94,78,75,#5E4E4B,"0.368627450980392,0.305882352941176,0.294117647058824","0.352941176470588,0.309803921568627,0.301960784313725",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 439 CP,1284,1700,true,56.0,68.0,59.0,64.0,"0.56,0.68,0.59,0.64","0.2857,0.524588235294118,0.522862745098039",77,65,59,#4D413B,"0.301960784313725,0.254901960784314,0.231372549019608","0.294117647058824,0.262745098039216,0.243137254901961",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 440 CP,1285,1700,true,61.0,69.0,63.0,75.0,"0.61,0.69,0.63,0.75","0.2505,0.515019607843137,0.528",66,58,49,#423A31,"0.258823529411765,0.227450980392157,0.192156862745098","0.258823529411765,0.23921568627451,0.207843137254902",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 1 CP,1286,1700,true,10.0,10.0,11.0,0.0,"0.1,0.1,0.11,0.0","0.852,0.50478431372549,0.528392156862745",217,212,200,#D9D4C8,"0.850980392156863,0.831372549019608,0.784313725490196","0.843137254901961,0.827450980392157,0.780392156862745",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 2 CP,1287,1700,true,16.0,15.0,16.0,0.0,"0.16,0.15,0.16,0.0","0.7976,0.506117647058824,0.53043137254902",202,197,184,#CAC5B8,"0.792156862745098,0.772549019607843,0.72156862745098","0.784313725490196,0.768627450980392,0.717647058823529",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 3 CP,1288,1700,true,21.0,20.0,21.0,1.0,"0.21,0.2,0.21,0.01","0.75,0.505294117647059,0.530980392156863",189,184,170,#BDB8AA,"0.741176470588235,0.72156862745098,0.666666666666667","0.729411764705882,0.717647058823529,0.666666666666667",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 4 CP,1289,1700,true,25.0,24.0,25.0,2.0,"0.25,0.24,0.25,0.02","0.7098,0.509529411764706,0.528039215686275",179,173,161,#B3ADA1,"0.701960784313725,0.67843137254902,0.631372549019608","0.690196078431373,0.670588235294118,0.627450980392157",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 5 CP,1290,1700,true,29.0,27.0,29.0,4.0,"0.29,0.27,0.29,0.04","0.6702,0.51121568627451,0.531725490196078",170,162,149,#AAA295,"0.666666666666667,0.635294117647059,0.584313725490196","0.650980392156863,0.631372549019608,0.580392156862745",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 6 CP,1291,1700,true,31.0,29.0,30.0,6.0,"0.31,0.29,0.3,0.06","0.655,0.514588235294118,0.529647058823529",167,158,146,#A79E92,"0.654901960784314,0.619607843137255,0.572549019607843","0.63921568627451,0.611764705882353,0.568627450980392",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 7 CP,1292,1700,true,35.0,34.0,36.0,11.0,"0.35,0.34,0.36,0.11","0.5856,0.515450980392157,0.527843137254902",148,139,129,#948B81,"0.580392156862745,0.545098039215686,0.505882352941176","0.564705882352941,0.541176470588235,0.501960784313725",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 8 CP,1293,1700,true,38.0,37.0,39.0,15.0,"0.38,0.37,0.39,0.15","0.5578,0.516078431372549,0.528941176470588",141,132,121,#8D8479,"0.552941176470588,0.517647058823529,0.474509803921569","0.541176470588235,0.513725490196078,0.474509803921569",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 9 CP,1294,1700,true,40.0,40.0,42.0,19.0,"0.4,0.4,0.42,0.19","0.5191,0.519176470588235,0.52643137254902",132,122,113,#847A71,"0.517647058823529,0.47843137254902,0.443137254901961","0.501960784313725,0.474509803921569,0.43921568627451",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 10 CP,1295,1700,true,43.0,43.0,46.0,24.0,"0.43,0.43,0.46,0.24","0.4894,0.517176470588235,0.528862745098039",124,115,104,#7C7368,"0.486274509803922,0.450980392156863,0.407843137254902","0.474509803921569,0.447058823529412,0.407843137254902",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Warm Gray 11 CP,1296,1700,true,46.0,47.0,50.0,30.0,"0.46,0.47,0.5,0.3","0.4515,0.514156862745098,0.527529411764706",113,106,95,#716A5F,"0.443137254901961,0.415686274509804,0.372549019607843","0.435294117647059,0.411764705882353,0.376470588235294",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 1 CP,1297,1700,true,10.0,7.0,5.0,0.0,"0.1,0.07,0.05,0.0","0.8726,0.499254901960784,0.515960784313725",219,219,211,#DBDBD3,"0.858823529411765,0.858823529411765,0.827450980392157","0.854901960784314,0.854901960784314,0.823529411764706",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 2 CP,1298,1700,true,14.0,10.0,8.0,0.0,"0.14,0.1,0.08,0.0","0.8353,0.498862745098039,0.514705882352941",208,209,201,#D0D1C9,"0.815686274509804,0.819607843137255,0.788235294117647","0.811764705882353,0.815686274509804,0.784313725490196",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 3 CP,1299,1700,true,18.0,13.0,10.0,0.0,"0.18,0.13,0.1,0.0","0.808,0.49956862745098,0.510862745098039",200,201,196,#C8C9C4,"0.784313725490196,0.788235294117647,0.768627450980392","0.780392156862745,0.784313725490196,0.764705882352941",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 4 CP,1300,1700,true,24.0,17.0,15.0,0.0,"0.24,0.17,0.15,0.0","0.7626,0.500392156862745,0.510705882352941",187,189,183,#BBBDB7,"0.733333333333333,0.741176470588235,0.717647058823529","0.729411764705882,0.733333333333333,0.713725490196078",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 5 CP,1301,1700,true,28.0,21.0,18.0,1.0,"0.28,0.21,0.18,0.01","0.7257,0.500509803921569,0.506470588235294",176,179,175,#B0B3AF,"0.690196078431373,0.701960784313725,0.686274509803922","0.690196078431373,0.694117647058824,0.682352941176471",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 6 CP,1302,1700,true,33.0,24.0,20.0,2.0,"0.33,0.24,0.2,0.02","0.6794,0.500901960784314,0.504274509803922",164,166,164,#A4A6A4,"0.643137254901961,0.650980392156863,0.643137254901961","0.63921568627451,0.647058823529412,0.635294117647059",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 7 CP,1303,1700,true,38.0,29.0,24.0,5.0,"0.38,0.29,0.24,0.05","0.6345,0.503686274509804,0.500078431372549",152,154,154,#989A9A,"0.596078431372549,0.603921568627451,0.603921568627451","0.592156862745098,0.6,0.596078431372549",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 8 CP,1304,1700,true,44.0,34.0,29.0,10.0,"0.44,0.34,0.29,0.1","0.572,0.504117647058824,0.497490196078431",136,138,139,#888A8B,"0.533333333333333,0.541176470588235,0.545098039215686","0.529411764705882,0.537254901960784,0.537254901960784",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 9 CP,1305,1700,true,50.0,40.0,34.0,17.0,"0.5,0.4,0.34,0.17","0.5053,0.50278431372549,0.496117647058824",118,121,122,#76797A,"0.462745098039216,0.474509803921569,0.47843137254902","0.462745098039216,0.470588235294118,0.474509803921569",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 10 CP,1306,1700,true,57.0,46.0,40.0,25.0,"0.57,0.46,0.4,0.25","0.441,0.496705882352941,0.493764705882353",99,106,107,#636A6B,"0.388235294117647,0.415686274509804,0.419607843137255","0.396078431372549,0.415686274509804,0.419607843137255",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Cool Gray 11 CP,1307,1700,true,63.0,52.0,44.0,33.0,"0.63,0.52,0.44,0.33","0.3936,0.493647058823529,0.494823529411765",86,95,95,#565F5F,"0.337254901960784,0.372549019607843,0.372549019607843","0.349019607843137,0.372549019607843,0.372549019607843",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Black 2 CP,1308,1700,true,48.0,53.0,84.0,84.0,"0.48,0.53,0.84,0.84","0.2273,0.507803921568628,0.541254901960784",59,54,39,#3B3627,"0.231372549019608,0.211764705882353,0.152941176470588","0.235294117647059,0.223529411764706,0.172549019607843",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Black 3 CP,1309,1700,true,74.0,52.0,71.0,90.0,"0.74,0.52,0.71,0.9","0.1784,0.491529411764706,0.513725490196078",40,45,39,#282D27,"0.156862745098039,0.176470588235294,0.152941176470588","0.180392156862745,0.192156862745098,0.168627450980392",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Black 4 CP,1310,1700,true,44.0,66.0,79.0,88.0,"0.44,0.66,0.79,0.88","0.1941,0.52478431372549,0.533176470588235",57,44,35,#392C23,"0.223529411764706,0.172549019607843,0.137254901960784","0.219607843137255,0.188235294117647,0.156862745098039",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Black 5 CP,1311,1700,true,52.0,78.0,53.0,74.0,"0.52,0.78,0.53,0.74","0.2213,0.545843137254902,0.509019607843137",67,47,50,#432F32,"0.262745098039216,0.184313725490196,0.196078431372549","0.254901960784314,0.2,0.207843137254902",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Black 6 CP,1312,1700,true,100.0,61.0,32.0,96.0,"1.0,0.61,0.32,0.96","0.1131,0.494156862745098,0.472470588235294",22,31,40,#161F28,"0.0862745098039216,0.12156862745098,0.156862745098039","0.12156862745098,0.145098039215686,0.172549019607843",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE Black 7 CP,1313,1700,true,63.0,60.0,64.0,65.0,"0.63,0.6,0.64,0.65","0.2728,0.512039215686275,0.523490196078431",69,64,56,#454038,"0.270588235294118,0.250980392156863,0.219607843137255","0.270588235294118,0.258823529411765,0.231372549019608",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2001 CP,3300,2000,true,0.0,2.0,44.0,0.0,"0.0,0.02,0.44,0.0","0.9058,0.496235294117647,0.657607843137255",244,228,150,#F4E496,"0.956862745098039,0.894117647058824,0.588235294117647","0.937254901960784,0.890196078431372,0.6",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2002 CP,3301,2000,true,0.0,3.0,58.0,0.0,"0.0,0.03,0.58,0.0","0.8921,0.49721568627451,0.703803921568627",244,223,122,#F4DF7A,"0.956862745098039,0.874509803921569,0.47843137254902","0.933333333333333,0.874509803921569,0.501960784313725",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2003 CP,3302,2000,true,0.0,2.0,68.0,0.0,"0.0,0.02,0.68,0.0","0.8935,0.492156862745098,0.741803921568627",245,224,101,#F5E065,"0.96078431372549,0.87843137254902,0.396078431372549","0.937254901960784,0.874509803921569,0.431372549019608",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2004 CP,3303,2000,true,0.0,5.0,59.0,0.0,"0.0,0.05,0.59,0.0","0.8764,0.506039215686275,0.704549019607843",243,218,118,#F3DA76,"0.952941176470588,0.854901960784314,0.462745098039216","0.92156862745098,0.850980392156863,0.482352941176471",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2005 CP,3304,2000,true,0.0,9.0,56.0,0.0,"0.0,0.09,0.56,0.0","0.8583,0.517686274509804,0.694509803921569",241,211,119,#F1D377,"0.945098039215686,0.827450980392157,0.466666666666667","0.913725490196078,0.823529411764706,0.486274509803922",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2006 CP,3305,2000,true,1.0,21.0,76.0,1.0,"0.01,0.21,0.76,0.01","0.778,0.556156862745098,0.724156862745098",234,182,83,#EAB653,"0.917647058823529,0.713725490196078,0.325490196078431","0.862745098039216,0.705882352941177,0.352941176470588",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2007 CP,3306,2000,true,1.0,31.0,91.0,5.0,"0.01,0.31,0.91,0.05","0.7025,0.583372549019608,0.746117647058823",222,157,50,#DE9D32,"0.870588235294118,0.615686274509804,0.196078431372549","0.803921568627451,0.607843137254902,0.243137254901961",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2008 CP,3307,2000,true,0.0,22.0,60.0,0.0,"0.0,0.22,0.6,0.0","0.8034,0.551882352941176,0.687764705882353",238,190,109,#EEBE6D,"0.933333333333333,0.745098039215686,0.427450980392157","0.882352941176471,0.737254901960784,0.443137254901961",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2009 CP,3308,2000,true,0.0,28.0,67.0,0.0,"0.0,0.28,0.67,0.0","0.7707,0.571843137254902,0.692235294117647",236,177,99,#ECB163,"0.925490196078431,0.694117647058824,0.388235294117647","0.862745098039216,0.690196078431373,0.403921568627451",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2010 CP,3309,2000,true,0.0,27.0,100.0,0.0,"0.0,0.27,1.0,0.0","0.758,0.571098039215686,0.81121568627451",237,174,0,#EDAE00,"0.929411764705882,0.682352941176471,0.0","0.862745098039216,0.674509803921569,0.145098039215686",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2011 CP,3310,2000,true,0.0,43.0,88.0,0.0,"0.0,0.43,0.88,0.0","0.7031,0.614588235294118,0.721921568627451",232,151,67,#E89743,"0.909803921568627,0.592156862745098,0.262745098039216","0.831372549019608,0.584313725490196,0.290196078431373",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2012 CP,3311,2000,true,0.0,43.0,100.0,0.0,"0.0,0.43,1.0,0.0","0.6933,0.617254901960784,0.79356862745098",232,147,0,#E89300,"0.909803921568627,0.576470588235294,0.0","0.831372549019608,0.572549019607843,0.125490196078431",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2013 CP,3312,2000,true,0.0,39.0,100.0,0.0,"0.0,0.39,1.0,0.0","0.7061,0.607725490196078,0.806980392156863",234,153,0,#EA9900,"0.917647058823529,0.6,0.0","0.835294117647059,0.592156862745098,0.0941176470588235",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2014 CP,3313,2000,true,0.0,50.0,100.0,19.0,"0.0,0.5,1.0,0.19","0.569,0.609137254901961,0.751960784313725",191,117,0,#BF7500,"0.749019607843137,0.458823529411765,0.0","0.67843137254902,0.454901960784314,0.0980392156862745",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2015 CP,3314,2000,true,0.0,15.0,31.0,0.0,"0.0,0.15,0.31,0.0","0.8503,0.531254901960784,0.622941176470588",239,207,154,#EFCF9A,"0.937254901960784,0.811764705882353,0.603921568627451","0.901960784313726,0.807843137254902,0.607843137254902",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2016 CP,3315,2000,true,0.0,29.0,61.0,0.0,"0.0,0.29,0.61,0.0","0.7745,0.567333333333333,0.686941176470588",235,179,102,#EBB366,"0.92156862745098,0.701960784313725,0.4","0.862745098039216,0.698039215686274,0.419607843137255",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2017 CP,3316,2000,true,0.0,34.0,60.0,0.0,"0.0,0.34,0.6,0.0","0.7536,0.582274509803921,0.672901960784314",234,171,105,#EAAB69,"0.917647058823529,0.670588235294118,0.411764705882353","0.850980392156863,0.662745098039216,0.423529411764706",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2018 CP,3317,2000,true,0.0,58.0,100.0,0.0,"0.0,0.58,1.0,0.0","0.6364,0.65843137254902,0.765450980392157",228,123,18,#E47B12,"0.894117647058824,0.482352941176471,0.0705882352941176","0.8,0.47843137254902,0.141176470588235",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2019 CP,3318,2000,true,0.0,62.0,100.0,2.0,"0.0,0.62,1.0,0.02","0.6062,0.662509803921569,0.752392156862745",219,114,21,#DB7215,"0.858823529411765,0.447058823529412,0.0823529411764706","0.764705882352941,0.447058823529412,0.145098039215686",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2020 CP,3319,2000,true,0.0,70.0,100.0,13.0,"0.0,0.7,1.0,0.13","0.5394,0.658392156862745,0.724470588235294",197,98,23,#C56217,"0.772549019607843,0.384313725490196,0.0901960784313725","0.686274509803922,0.384313725490196,0.141176470588235",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2021 CP,3320,2000,true,0.0,71.0,100.0,34.0,"0.0,0.71,1.0,0.34","0.4613,0.635529411764706,0.693725490196078",166,84,22,#A65416,"0.650980392156863,0.329411764705882,0.0862745098039216","0.576470588235294,0.333333333333333,0.129411764705882",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2022 CP,3321,2000,true,0.0,38.0,40.0,0.0,"0.0,0.38,0.4,0.0","0.7358,0.602392156862745,0.614156862745098",232,163,129,#E8A381,"0.909803921568627,0.63921568627451,0.505882352941176","0.83921568627451,0.631372549019608,0.509803921568627",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2023 CP,3322,2000,true,0.0,50.0,54.0,0.0,"0.0,0.5,0.54,0.0","0.6871,0.632,0.640352941176471",230,143,105,#E68F69,"0.901960784313726,0.56078431372549,0.411764705882353","0.819607843137255,0.556862745098039,0.419607843137255",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2024 CP,3323,2000,true,0.0,62.0,68.0,0.0,"0.0,0.62,0.68,0.0","0.6485,0.656901960784314,0.659490196078431",227,127,87,#E37F57,"0.890196078431372,0.498039215686275,0.341176470588235","0.8,0.494117647058824,0.352941176470588",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2025 CP,3324,2000,true,0.0,53.0,85.0,0.0,"0.0,0.53,0.85,0.0","0.6603,0.643843137254902,0.703921568627451",228,133,67,#E48543,"0.894117647058824,0.52156862745098,0.262745098039216","0.807843137254902,0.517647058823529,0.286274509803922",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2026 CP,3325,2000,true,0.0,73.0,85.0,0.0,"0.0,0.73,0.85,0.0","0.5828,0.705098039215686,0.678901960784314",223,97,63,#DF613F,"0.874509803921569,0.380392156862745,0.247058823529412","0.772549019607843,0.380392156862745,0.262745098039216",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2027 CP,3326,2000,true,0.0,80.0,79.0,0.0,"0.0,0.8,0.79,0.0","0.564,0.72278431372549,0.664039215686274",223,86,67,#DF5643,"0.874509803921569,0.337254901960784,0.262745098039216","0.764705882352941,0.341176470588235,0.270588235294118",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
PANTONE 2028 CP,3327,2000,true,0.0,86.0,100.0,0.0,"0.0,0.86,1.0,0.0","0.533,0.745372549019608,0.710509803921569",221,68,37,#DD4425,"0.866666666666667,0.266666666666667,0.145098039215686","0.752941176470588,0.274509803921569,0.168627450980392",Color/Palettes/Process/PANTONE/PANTONE+/PantonePlusColorBridgeCoated.xml,2026-02-11 17:29:00
